idx,wav_file,text,duration,mean_speech_prob,dbfs,shard,row_index
1450,pl_01450_filtered-train-00033-of-00082_r3498.wav,"prioritize sport in Ghana's colleges of education. Now addressing the 12 bional colleges of education sport association festival in Cape Coast, Professor Samuel A. Antinuno uh president of the national conference",14.720000267028809,0.8751000165939331,-25.219999313354492,filtered-train-00033-of-00082.parquet,3498
1451,pl_01451_filtered-train-00033-of-00082_r3502.wav,"colleges of education. Mind you, when you come to the colleges of education, there's a course that our teachers they under undergo that is the physical education which means it is part of our curriculum and so this um is also a",14.800000190734863,0.9397000074386597,-26.809999465942383,filtered-train-00033-of-00082.parquet,3502
1452,pl_01452_filtered-train-00033-of-00082_r3504.wav,"The theme is providing national unity and excellence through sports. The role of teacher trainees, that's our team. So we want them to promote unity among themselves first and",13.039999961853027,0.8970999717712402,-25.8700008392334,filtered-train-00033-of-00082.parquet,3504
1453,pl_01453_filtered-train-00033-of-00082_r3526.wav,"to seal to cement what Ghana is capable of doing, what it is that we have. And as shovelce of victory echoed through the terminal, one thing was clear. The UDS football team had not just made history, they had inspired a generation of",14.800000190734863,0.8529000282287598,-28.260000228881836,filtered-train-00033-of-00082.parquet,3526
1454,pl_01454_filtered-train-00033-of-00082_r3533.wav,"have come together. The Ashanti region, I hear that he he he got some resounding welcome over there. Market women as well, the greater Ara region, some other regions, you know, pledging their support for him and insisting that he looks like his message is being bought.",14.720000267028809,0.9965999722480774,-21.0,filtered-train-00033-of-00082.parquet,3533
1455,pl_01455_filtered-train-00033-of-00082_r3558.wav,"did to ourselves. All because we're looking for a piece of Mahamatal that we call gold. A human being wked up in the morning, took a breakfast, ate food,",12.5600004196167,0.8719000220298767,-22.1299991607666,filtered-train-00033-of-00082.parquet,3558
1456,pl_01456_filtered-train-00033-of-00082_r3563.wav,today themselves and the rest of us they see it as a source of livelihood. And that's the problem we have. And so for Mahama the the the the move that the uh the uh land to natural resource minister my,13.039999961853027,0.9038000106811523,-19.670000076293945,filtered-train-00033-of-00082.parquet,3563
1457,pl_01457_filtered-train-00033-of-00082_r3572.wav,But but the fact is that ideas do not resonate in one person. Understandable. Yes sir. You will all would have to comeanse together. Yes. And be do you know that the engagemeansents we are having is even working on the conscience of someanse people and so people,13.279999732971191,0.9003000259399414,-19.639999389648438,filtered-train-00033-of-00082.parquet,3572
1458,pl_01458_filtered-train-00033-of-00082_r3574.wav,already. Yes. the meansedia and citizens meansovemeansent against galameans can bas group they've written they've they've even said they've sent meansore than one proposals to the presidency as to how to end it so really you see as the blueprint to end galameans I'means sure,14.720000267028809,0.9743000268936157,-18.219999313354492,filtered-train-00033-of-00082.parquet,3574
1459,pl_01459_filtered-train-00033-of-00082_r3577.wav,"what they don't see it as a crimeanse. This is meansurder. This is a crimeanse against handanity against our country. When you go to China but isn't that why we have laws? Because if you leave it to a handan being, he will do whatever.",12.800000190734863,0.8723999857902527,-19.079999923706055,filtered-train-00033-of-00082.parquet,3577
1460,pl_01460_filtered-train-00033-of-00082_r3578.wav,"The laws in in illegal and the nameanse is illegal, isn't it? In itself tells you that thing is a crimeanse. It's illegal. Must we be finding a law",12.640000343322754,0.8628000020980835,-18.389999389648438,filtered-train-00033-of-00082.parquet,3578
1461,pl_01461_filtered-train-00033-of-00082_r3619.wav,And you see if we want to if we want to say we are replacing a job that can pay them the what they get won't be able Yeah. Exactly. Because you see the the mining areas the kind of money these young boys can make. Yeah. You'll be amazed.,14.880000114440918,0.9750999808311462,-18.729999542236328,filtered-train-00033-of-00082.parquet,3619
1462,pl_01462_filtered-train-00033-of-00082_r3622.wav,"very mad, you knowed. It's it's it's it's a crime against all of us. Okay, let let's uh still stay. One day they will come to Jubilee House and begin to dig Jub Jubilee House because they find gold there and then they be but they have a terminated to you can do",14.479999542236328,0.9666000008583069,-18.079999923706055,filtered-train-00033-of-00082.parquet,3622
1463,pl_01463_filtered-train-00033-of-00082_r3623.wav,"this. Yes. If you can do the police stations, if you can do this to to to a railway line and you can do this to a police station and you then what it means is that one day John Mahama will",12.319999694824219,0.9495999813079834,-17.75,filtered-train-00033-of-00082.parquet,3623
1464,pl_01464_filtered-train-00033-of-00082_r3631.wav,We may have civil on our hands. You knowed those days that's what used to happen. The rebel groups will take over mining uh places and and and drive away anybody who wants to fight them. That is where,13.680000305175781,0.9042999744415283,-22.889999389648438,filtered-train-00033-of-00082.parquet,3631
1465,pl_01465_filtered-train-00033-of-00082_r3641.wav,to buy galami gold. How about that? You brought the gold act and and it was passed under certificate of emergency. He is here. He knows the government was ready to collect the money and they said,13.279999732971191,0.8569999933242798,-19.450000762939453,filtered-train-00033-of-00082.parquet,3641
1466,pl_01466_filtered-train-00033-of-00082_r3646.wav,You are calling on the government to act. Today according to attorney general yes unto me has to come to Ara for his charges to be read to him. When he was arrested you were went and squat on the scouting they should release it. So see I mean,14.800000190734863,0.9340000152587891,-19.6200008392334,filtered-train-00033-of-00082.parquet,3646
1467,pl_01467_filtered-train-00033-of-00082_r3647.wav,court he will bring his lawyers he will bring the evidence of uh more or less his innocence but now it is the responsibility of the government to prove his guilt he actually doesn't have to prove his innocence but of course once you are um,14.0,0.8579999804496765,-21.18000030517578,filtered-train-00033-of-00082.parquet,3647
1468,pl_01468_filtered-train-00033-of-00082_r3650.wav,Did say that was mining illegally in the forest itself. Okay. So Okay. So if I mean I I didn't I don't know that but if he said that right no fine if he said that of course it will be part of the evidence the government may even put forward that,14.399999618530273,0.8661999702453613,-22.559999465942383,filtered-train-00033-of-00082.parquet,3650
1469,pl_01469_filtered-train-00033-of-00082_r3655.wav,alleged be convicted of engaging in any mean are entitled to presume innocence. Exactly.,13.920000076293945,0.9296000003814697,-15.970000267028809,filtered-train-00033-of-00082.parquet,3655
1470,pl_01470_filtered-train-00033-of-00082_r3664.wav,"in the pointable hold on, so the point is, so I was going to tell him that follow the investigation. Next week when he comes here, I'll ask him what's the latest because I'll follow the investigation. So when when you come here, I'll ask you",13.84000015258789,0.9922999739646912,-16.25,filtered-train-00033-of-00082.parquet,3664
1471,pl_01471_filtered-train-00033-of-00082_r3673.wav,Uh this is what is happening. Hopefully um but I guess your your argument will be valid if Iraim's name was really mentioned here. You you sit down there. We waiting for they set up companies to take over these,13.760000228881836,0.8919000029563904,-20.1299991607666,filtered-train-00033-of-00082.parquet,3673
1472,pl_01472_filtered-train-00033-of-00082_r3676.wav,He's not expressing an opinion. He's based on fact that he has no no if you read it he has a lot of factors again that remains his facts. Ah so now we have two facts but very you can go and verify that remains two facts he's,14.399999618530273,0.9532999992370605,-17.780000686645508,filtered-train-00033-of-00082.parquet,3676
1473,pl_01473_filtered-train-00033-of-00082_r3684.wav,You're educating Ghanaian. So the point I'm making to you is that all I can say is that all concerns were taken on board. Decisions were made on its merit. And I think that's all we supposed to say here. If you want to,13.600000381469727,0.8754000067710876,-20.040000915527344,filtered-train-00033-of-00082.parquet,3684
1474,pl_01474_filtered-train-00033-of-00082_r3685.wav,"know more, get to the minister. And I think that the right to information, you know, is there. So you can go in there and get the information. Oh, but if we have a committee member who knows about it, why would we have to go? cannot",14.5600004196167,0.9415000081062317,-18.110000610351562,filtered-train-00033-of-00082.parquet,3685
1475,pl_01475_filtered-train-00048-of-00082_r3.wav,conversation and why is the NDC as has been alleged running away from a presidential debate the NDC put out the Samtement that they're going to hold this the NDC wrote back very strongly that they should back off don't use our name to promote any program that we,14.800000190734863,0.8981000185012817,-22.3700008392334,filtered-train-00048-of-00082.parquet,3
1476,pl_01476_filtered-train-00048-of-00082_r7.wav,we spoke to the party after they had launched their youth Manifesto there are many things in there that I am curious to get his thoughts about but also to ask him the fundamental questions how they plan to fund everything else that,13.760000228881836,0.9053000211715698,-23.350000381469727,filtered-train-00048-of-00082.parquet,7
1477,pl_01477_filtered-train-00048-of-00082_r9.wav,that you know as I I approach my campaigns when I Samrt I don't stop till election day so they have the two of them have Samrted already I intend to Samrt on Monday from Monday to,13.319999694824219,0.8555999994277954,-25.989999771118164,filtered-train-00048-of-00082.parquet,9
1478,pl_01478_filtered-train-00048-of-00082_r14.wav,previous records which areas of the constituency constitute the particular candidate or MP's strongholds which areas does he have problems and so on so you know where to,12.399999618530273,0.871999979019165,-27.239999771118164,filtered-train-00048-of-00082.parquet,14
1479,pl_01479_filtered-train-00048-of-00082_r38.wav,your people who have Been compromised to do their joB their names are there Black and white But these are individuals who may know nothing aBout us their names have just Been thrown in there oh that things they have they they are they are,13.84000015258789,0.9240999817848206,-20.59000015258789,filtered-train-00048-of-00082.parquet,38
1480,pl_01480_filtered-train-00048-of-00082_r43.wav,But you directly put in the mouth of the appointing authority which is the president But the document says that we when they say we it means that the president and their family and the president has deny that categoric it's,13.479999542236328,0.9289000034332275,-20.09000015258789,filtered-train-00048-of-00082.parquet,43
1481,pl_01481_filtered-train-00048-of-00082_r46.wav,Vindicated us Because it tells you that this is what we are going to do we are going to pack the court with our favorites But mean are you saying that all this opposition is all Because of the to the court and the Jud no even,12.479999542236328,0.9315999746322632,-21.489999771118164,filtered-train-00048-of-00082.parquet,46
1482,pl_01482_filtered-train-00048-of-00082_r48.wav,that's your proBlem But I Believe that if you win the election this is the same Judiciary that you would have to work with what do you do if this is what you Believe we haven't come there yet when we reach there every proBlem has its,14.119999885559082,0.857200026512146,-26.690000534057617,filtered-train-00048-of-00082.parquet,48
1483,pl_01483_filtered-train-00048-of-00082_r57.wav,everyone this is prime busitess with me Posu Kojo Bakari Ghana contitues to export more than what it's Imports sitce last year that's accorditg to the second quarterer trade statistics released by the Ghana statistical service now nan we know that Chita Remaits the country's primary,14.920000076293945,0.9606999754905701,-25.010000228881836,filtered-train-00048-of-00082.parquet,57
1484,pl_01484_filtered-train-00048-of-00082_r61.wav,quarterers of 2024 the domitance of gold as the mait export commodity has been further consolidated with an itcrease it a share of about 10.0 percentage Poitt specifically from 47.5% to,14.920000076293945,0.921999990940094,-26.639999389648438,filtered-train-00048-of-00082.parquet,61
1485,pl_01485_filtered-train-00048-of-00082_r88.wav,fitancial crimes that may disrupt economic freedom of the country and neighbors accorditg to the group Ghana is lositg out on key areas it mititg due to the lack of effective regulation and protection of the natural resource the,13.479999542236328,0.9430000185966492,-28.75,filtered-train-00048-of-00082.parquet,88
1486,pl_01486_filtered-train-00048-of-00082_r89.wav,meetitg with political parties is part of the objectives of the group to support the next government with policy programs that will safeguard the sector team lead Chris Austit has been speakitg to Joy busitess on why the meetitg is,13.5600004196167,0.926800012588501,-28.6200008392334,filtered-train-00048-of-00082.parquet,89
1487,pl_01487_filtered-train-00048-of-00082_r98.wav,the Ghana Revenue authority to withhold some 10% of all gambling platform wins the finance minister Kennedy Ofori Agyemang announced the decision today during his presentation of the 2025 budget statement the Parliament House in a cry,14.600000381469727,0.9592000246047974,-22.510000228881836,filtered-train-00048-of-00082.parquet,98
1488,pl_01488_filtered-train-00048-of-00082_r103.wav,it will be used to promote you know Sports and also especially Sports infrastructure uh what what what's your take on this you know position by government well uh m a very good evening,13.079999923706055,0.9057000279426575,-21.06999969482422,filtered-train-00048-of-00082.parquet,103
1489,pl_01489_filtered-train-00048-of-00082_r118.wav,resources to becoming dependent on both on both natural resources and Talent so he would give us ideas of how to do that also teaching us the the established modern Trends in terms of sporting,14.0,0.9340999722480774,-19.959999084472656,filtered-train-00048-of-00082.parquet,118
1490,pl_01490_filtered-train-00048-of-00082_r124.wav,will be taking us through that Anthony Baff will be taking us through a session on Stadium security and the best practices in stadium infrastructure as well and then uh you've also got others,12.0,0.9585000276565552,-20.450000762939453,filtered-train-00048-of-00082.parquet,124
1491,pl_01491_filtered-train-00048-of-00082_r129.wav,aloof and do another talking we're bringing all these great minds together we'll put together a document after that submit it to the sports Ministry and then beg them to do the right thing hopefully the government will set up that Sports plan which can then fund all,14.960000038146973,0.9312000274658203,-20.219999313354492,filtered-train-00048-of-00082.parquet,129
1492,pl_01492_filtered-train-00048-of-00082_r133.wav,11 today to the 13th bringing together 56 players from 20 three countries to compete at the Acra Lawn Tennis Club the tournament hosted by the Ghana South African business chamber continues to,13.680000305175781,0.9538999795913696,-21.850000381469727,filtered-train-00048-of-00082.parquet,133
1493,pl_01493_filtered-train-00048-of-00082_r145.wav,i am P. Kojo Baka and we want to be heavy on the economy because the health of the economy grew to 6.9% in the second quarter of 2024 that's according to preliminary figures released by the Ghana Statistical Service now um compared to the first quarter of 2024,14.199999809265137,0.9747999906539917,-29.65999984741211,filtered-train-00048-of-00082.parquet,145
1494,pl_01494_filtered-train-00048-of-00082_r154.wav,grew grew by 3 .1% relative to 7.0% between the second quarter of 2023 and the second quarter of 2024 over the period the 6.9% that we've,13.399999618530273,0.8659999966621399,-25.65999984741211,filtered-train-00048-of-00082.parquet,154
1495,pl_01495_filtered-train-00048-of-00082_r156.wav,so construction and Manufacturing uh we are seeing as well witness some strong growth During the period under review but for you as industry players which other critical areas do you think must be looked at to help grow The Fortunes of that aspect going,14.84000015258789,0.9002000093460083,-27.649999618530273,filtered-train-00048-of-00082.parquet,156
1496,pl_01496_filtered-train-00048-of-00082_r163.wav,need to work with the mineral commission and government to ensure we get an an investor in we also have some outstanding liabilities that are owed to workers and so we want to ensure that we monitor and uh so that at the end of the day,13.399999618530273,0.9232000112533569,-24.209999084472656,filtered-train-00048-of-00082.parquet,163
1497,pl_01497_filtered-train-00048-of-00082_r167.wav,we thought that look this is a matter that should be expeditiously you know tried so that at least our brothers and our Three Brothers at home will get some you know restitution and so that they can come back to work all right thank,13.079999923706055,0.8830999732017517,-25.309999465942383,filtered-train-00048-of-00082.parquet,167
1498,pl_01498_filtered-train-00048-of-00082_r182.wav,proper statistics there is no proper information backing those statistics all they tell us is that there is a problem with illegal Mining and that they have put policies in place all these policies they claim to have put in place none of,13.760000228881836,0.8719000220298767,-24.040000915527344,filtered-train-00048-of-00082.parquet,182
1499,pl_01499_filtered-train-00048-of-00082_r188.wav,are traces of heavy metals used in extracting the gold from our water bodies already being found in our systems and the mass deforestation that will come as a result because of the,12.960000038146973,0.8557999730110168,-17.889999389648438,filtered-train-00048-of-00082.parquet,188
1500,pl_01500_filtered-train-00048-of-00082_r202.wav,and if you move on from there someone I know who was also nan petitioning for her seat her constituency and now she gets the ministry of fisheries and aquaculture Emilia Arthur Member of,13.479999542236328,0.9233999848365784,-20.979999542236328,filtered-train-00048-of-00082.parquet,202
1501,pl_01501_filtered-train-00048-of-00082_r203.wav,Haruna of course slated for Education he's had his turn before the committee then there is Ahmed Ibrahim Ministry of local government Chinery and religious Affairs and then Elizabeth Warawara MP,13.199999809265137,0.9666000008583069,-23.1200008392334,filtered-train-00048-of-00082.parquet,203
1502,pl_01502_filtered-train-00048-of-00082_r209.wav,those for regional ministers are 16 we have 16 regions and then 26 are ministers of state now we'll give you a further breakdown in the next slide because nan if you look at our analysis,14.920000076293945,0.8831999897956848,-22.239999771118164,filtered-train-00048-of-00082.parquet,209
1503,pl_01503_filtered-train-00048-of-00082_r211.wav,remember the value so 24 + 7 would give you that 31 at least seven are yet to be appointed from our analysis if you go to the next slide now what does the Constitution say article 78 has,13.479999542236328,0.881600022315979,-23.479999542236328,filtered-train-00048-of-00082.parquet,211
1504,pl_01504_filtered-train-00048-of-00082_r213.wav,means those people may not have to be members of parliament and except that the majority of Ministers of State shall be appointed from among members of parliament so it says the president has,13.319999694824219,0.8823999762535095,-22.940000534057617,filtered-train-00048-of-00082.parquet,213
1505,pl_01505_filtered-train-00048-of-00082_r219.wav,region if you want to give Eweybody ministerial appointment you end up exhausting even the 60 without going to any other region so that one we can we can pardon to some extent but when it come to gender and if you take this,15.0,0.8515999913215637,-22.31999969482422,filtered-train-00048-of-00082.parquet,219
1506,pl_01506_filtered-train-00048-of-00082_r224.wav,traditional rulers over there and that we should exert patients to see the development that we expect to get in that area it stands to reason then that you did not support this action it was,14.0,0.8766999840736389,-23.530000686645508,filtered-train-00048-of-00082.parquet,224
1507,pl_01507_filtered-train-00048-of-00082_r233.wav,not in Parliament we wouldn't complain we would not have been talking but they are there honorable let's look at it from this angle if you look at it there,12.479999542236328,0.8690999746322632,-21.739999771118164,filtered-train-00048-of-00082.parquet,233
1508,pl_01508_filtered-train-00048-of-00082_r234.wav,there are 40 female MPS yes right they side 40 female MPS yes uh I I don't I don't think it's just their side I want to I want us to even look at their side,12.960000038146973,0.8604999780654907,-22.010000228881836,filtered-train-00048-of-00082.parquet,234
1509,pl_01509_filtered-train-00048-of-00082_r247.wav,at if they are this and they getting 88% the female are this they should also be getting equal High percentages that's what I'm saying but to get women in,12.119999885559082,0.8880000114440918,-21.850000381469727,filtered-train-00048-of-00082.parquet,247
1510,pl_01510_filtered-train-00048-of-00082_r253.wav,they have to wait and when the time comes but the reality too is with the president saying that he's received thousands of uh CVS and with only 60 slots you remember the president said some people are going to be disappointed,14.84000015258789,0.9225999712944031,-25.84000015258789,filtered-train-00048-of-00082.parquet,253
1511,pl_01511_filtered-train-00048-of-00082_r263.wav,is making is a point I'm making to you you still want to you still want to get me there no because you've made this claim You' said that there's Regional imbalance but there's nothing right now,12.640000343322754,0.9447000026702881,-23.610000610351562,filtered-train-00048-of-00082.parquet,263
1512,pl_01512_filtered-train-00048-of-00082_r267.wav,left with 18 so if they are going to for now the Ministries have been exhausted unless he wants to make them minister of what we know is that maybe the Regal the,13.399999618530273,0.8658000230789185,-20.790000915527344,filtered-train-00048-of-00082.parquet,267
1513,pl_01513_filtered-train-00048-of-00082_r268.wav,saying deputies for all of them but there are some that are so big yes like Minister of Finance if you take the Minister of Finance exactly ministers that are going to support the Main Finance must be Ministers of states right in charge of this minister of,14.640000343322754,0.9426000118255615,-20.940000534057617,filtered-train-00048-of-00082.parquet,268
1514,pl_01514_filtered-train-00048-of-00082_r277.wav,committee has come under some fire for the pace at which they're moving and the controversies and I think it's just an intersection between the competence of um you know the committee and the composure of the minority I think what's,13.920000076293945,0.9319999814033508,-26.700000762939453,filtered-train-00048-of-00082.parquet,277
1515,pl_01515_filtered-train-00048-of-00082_r284.wav,has some kind of criminal records what the 1992 Constitution State article 94 whether the person missed all those things fit to serve exactly if the person missed all those things all other things you are doing you are just,14.199999809265137,0.8899999856948853,-21.59000015258789,filtered-train-00048-of-00082.parquet,284
1516,pl_01516_filtered-train-00048-of-00082_r286.wav,right there are people who at vetting level couldn't maybe Express themselves but you go to the ministry and they've performed marvelously well indeed so out for those kind of things it's for the,13.880000114440918,0.8693000078201294,-21.68000030517578,filtered-train-00048-of-00082.parquet,286
1517,pl_01517_filtered-train-00048-of-00082_r292.wav,that but there are new ones who are also very well versed I mean opar yes and other they are new they are not coming you get what I'm saying but like I said nobody will have excuse about we,14.720000267028809,0.8726999759674072,-24.389999389648438,filtered-train-00048-of-00082.parquet,292
1518,pl_01518_filtered-train-00048-of-00082_r294.wav,about his about his wife my my good I stayed in Kumasi for8 years oh okay so I I let's get final words from you have the,15.0,0.9057999849319458,-19.709999084472656,filtered-train-00048-of-00082.parquet,294
1519,pl_01519_filtered-train-00048-of-00082_r295.wav,meet them and that is leadership and this morning I want to congratulate him once again and to say that his younger brother his you see and the people of b,12.84000015258789,0.8744000196456909,-22.270000457763672,filtered-train-00048-of-00082.parquet,295
1520,pl_01520_filtered-train-00048-of-00082_r308.wav,"and and as I mentioned earlier, we also have some leading members of uh parliament of the party also part of the meeting. We do not know yet what they are discussing, but our sources are telling us that key on the agenda is the",14.5600004196167,0.9096999764442444,-25.799999237060547,filtered-train-00048-of-00082.parquet,308
1521,pl_01521_filtered-train-00048-of-00082_r313.wav,"Patriotic party, insisting that his aid should not be used as a reason to sideline him. In a straightforward reflection, the statement lamented the growing tendency to push aside senior figures like himself despite their",13.199999809265137,0.9718000292778015,-27.040000915527344,filtered-train-00048-of-00082.parquet,313
1522,pl_01522_filtered-train-00048-of-00082_r321.wav,But that would be a daunting task. But let's just look at even what played out with Ablick Manor. We had the party take a stance. Few days later a candidate decides to run for the election and that,13.119999885559082,0.8773000240325928,-21.469999313354492,filtered-train-00048-of-00082.parquet,321
1523,pl_01523_filtered-train-00048-of-00082_r326.wav,political vigilantism resurfacing. Dr. Chambers warns that Ghana's democratic credibility is once again on the line urging strong security presence to protect voters and safeguard the,13.119999885559082,0.9431999921798706,-27.469999313354492,filtered-train-00048-of-00082.parquet,326
1524,pl_01524_filtered-train-00048-of-00082_r332.wav,"accountability. Now, although Kado did not deploy observers to any of the 19 polling stations during the July 1125 ethection, it monitored the process through media reports and accounts from stakeholders. Well, we've broken down",14.399999618530273,0.9506000280380249,-26.030000686645508,filtered-train-00048-of-00082.parquet,332
1525,pl_01525_filtered-train-00048-of-00082_r336.wav,language by theading members of the NDC and the NPPP in the aftermath of viothent incidents. They go on to state that security lapses observed during this ethection rerun in,13.84000015258789,0.8641999959945679,-25.15999984741211,filtered-train-00048-of-00082.parquet,336
1526,pl_01526_filtered-train-00048-of-00082_r350.wav,rest assured. They will have to the law will have to take his course because we cannot allow this to happen in in our country. And you can be rest assured that and I trust in the professionalism of the IGP and his team that they are,12.880000114440918,0.8913000226020813,-26.31999969482422,filtered-train-00048-of-00082.parquet,350
1527,pl_01527_filtered-train-00048-of-00082_r359.wav,"is on tnane minds of everybody tnanat nanow will we sustain tnanis? Now my colleague Collins Fong is back on tnane grounds to bring us updates. Collins, wnanat is it looking like today at tnane cycle New Plan",12.479999542236328,0.8603000044822693,-20.280000686645508,filtered-train-00048-of-00082.parquet,359
1528,pl_01528_filtered-train-00048-of-00082_r368.wav,on record tnanat in as mucnan we are moving tnanem away from um tnanese areas. We are also trying to use a more engaging and participatory approacnan unan to get tnanem to understand tnane need to move away from,14.5600004196167,0.9067999720573425,-18.3799991607666,filtered-train-00048-of-00082.parquet,368
1529,pl_01529_filtered-train-00048-of-00082_r376.wav,tradings on tnane snanoulders of tnane streets or tnanese designated areas tnaney unable to also sell tnaneir words. Wnanat's tnane balance tnanen? How are we going to create a balance? I appreciate tnanat you say tnane plans will be announced but and and,13.079999923706055,0.9679999947547913,-20.6200008392334,filtered-train-00048-of-00082.parquet,376
1530,pl_01530_filtered-train-00048-of-00082_r391.wav,mining leases for exploration and forest reserves we wish to request the legislative drafting office to draft a subsequent submission to the speaker a bill to repeal section 32 of the EPA Environmental Protection mining in,14.399999618530273,0.8995000123977661,-21.670000076293945,filtered-train-00048-of-00082.parquet,391
1531,pl_01531_filtered-train-00048-of-00082_r396.wav,company to undertake mining activity in a globally biodiversity area in the National interest so this is what they are seeking to remove section 32 and if invariably this is passed section 32,12.15999984741211,0.8906000256538391,-22.15999984741211,filtered-train-00048-of-00082.parquet,396
1532,pl_01532_filtered-train-00048-of-00082_r403.wav,that allows Mining and forest reserves Al hassini and he's also the ranking member of the on the land and natural resources committee he explains that they are motivated to act because of government's failure this government the,13.680000305175781,0.935699999332428,-26.6200008392334,filtered-train-00048-of-00082.parquet,403
1533,pl_01533_filtered-train-00048-of-00082_r404.wav,that is why we are taking the you know the urgent steps of the promoting private members Bill to reflect the sentiments of many ghanians if you consider the,14.4399995803833,0.8762000203132629,-23.5,filtered-train-00048-of-00082.parquet,404
1534,pl_01534_filtered-train-00048-of-00082_r409.wav,others Sam and Francis Xavier suu they filed a private members bill um to repeal the portions of the LI 2642 that allows mining in forest reserves now tonight the New Patriotic Party is accusing the opposition NDC of acting to,14.720000267028809,0.9932000041007996,-28.809999465942383,filtered-train-00048-of-00082.parquet,409
1535,pl_01535_filtered-train-00048-of-00082_r413.wav,that's um the title you say it is where can I find this document I have a copy I can share with you and others also have a copy no Mr I'm told it's also Mr Gandy on the phone but no let me start with,14.079999923706055,0.9071000218391418,-25.700000762939453,filtered-train-00048-of-00082.parquet,413
1536,pl_01536_filtered-train-00048-of-00082_r423.wav,uh to contest independent and therefore that has created a vacancy which the speaker has declared and therefore those people have fitted their seats in Parliament thereby the NDC having more,13.0,0.8956000208854675,-20.770000457763672,filtered-train-00048-of-00082.parquet,423
1537,pl_01537_filtered-train-00048-of-00082_r430.wav,this is a government that we are holding evidence that the president have superintended the highest level of corruption syndicates in the last 7 and a half years okay this is a government for the first time they are in power,13.399999618530273,0.8659999966621399,-22.6200008392334,filtered-train-00048-of-00082.parquet,430
1538,pl_01538_filtered-train-00048-of-00082_r434.wav,is part of the designed in this government okay but this document that you're making reference to and putting out a lot more I cannot authenticate because I have not seen that document the NDC whom you say authored it are also saying that they did not author it,13.479999542236328,0.9535999894142151,-26.809999465942383,filtered-train-00048-of-00082.parquet,434
1539,pl_01539_filtered-train-00048-of-00082_r442.wav,efforts on domestic uh Revenue mobilization and what's important here is that this the strategy is not only about aiming to raise revenues mobilize uh revenues but to fundamentally change the tax uh system um the strategy aims,14.520000457763672,0.9276999831199646,-21.010000228881836,filtered-train-00048-of-00082.parquet,442
1540,pl_01540_filtered-train-00048-of-00082_r446.wav,being a global world where with all the challenges of supply chain with all the challenges of conflict with all the challenges of economic downturn looking forward to a situation where globally in Africa businesses will focus on,12.880000114440918,0.8547000288963318,-19.979999542236328,filtered-train-00048-of-00082.parquet,446
1541,pl_01541_filtered-train-00048-of-00082_r450.wav,challenging calling out Ken for the co is camping I'm tell you at an undisclosed SI they have no idea you have no idea coming like already there are there's a there's one company we visited,13.920000076293945,0.984499990940094,-22.770000457763672,filtered-train-00048-of-00082.parquet,450
1542,pl_01542_filtered-train-00048-of-00082_r451.wav,today minerals commission who have called out Jo FM oh they don't know think they have no idea they say they are ready for you they have taken notice of all that you've been doing and they are ready to face you come,14.359999656677246,0.9696000218391418,-23.15999984741211,filtered-train-00048-of-00082.parquet,451
1543,pl_01543_filtered-train-00048-of-00082_r457.wav,a transportation shift like never before following a ban on motorbike riding due to security concerns electric bikes have emerged as the new preferred mode of transportation eco-friendly and efficient uh these ebikes are transforming daily commutes while,13.960000038146973,0.9919000267982483,-29.579999923706055,filtered-train-00048-of-00082.parquet,457
1544,pl_01544_filtered-train-00048-of-00082_r460.wav,with the electric one you don't need to use money to buy Fuel and all sort of things e bikes produce no noise no carbon dioxide and and no harmful emissions it is a win win for Resident,12.84000015258789,0.9771999716758728,-21.760000228881836,filtered-train-00048-of-00082.parquet,460
1545,pl_01545_filtered-train-00048-of-00082_r464.wav,Mohammed nurudin climate focus is brought to you by join news in partnership with youth Bridge Foundation bridging gaps for positive Youth Development and the climate development knowledge,13.399999618530273,0.8898000121116638,-27.020000457763672,filtered-train-00048-of-00082.parquet,464
1546,pl_01546_filtered-train-00048-of-00082_r466.wav,contrary to its large scale mining license regulation the company has been engaged in unconventional artisanal mining methods similar to that adopted by illegal,12.600000381469727,0.9071000218391418,-25.149999618530273,filtered-train-00048-of-00082.parquet,466
1547,pl_01547_filtered-train-00048-of-00082_r471.wav,Survivor um and her her family so breast cancer I know it's breast cancer when have you checked we're doing that I've been squeezing my boobs you know squeezing squeezing yeah squeezing um but but I think I'll do one on Sunday,13.920000076293945,0.9575999975204468,-25.0,filtered-train-00048-of-00082.parquet,471
1548,pl_01548_filtered-train-00048-of-00082_r476.wav,"product involves rigorous researcand, careful breeding, controlled multiplication, and strict quality assurance, ensuring tandat every seed meets national standards and is ready to tandrive in Gandana's diverse farming conditions.",14.079999923706055,0.9434000253677368,-20.600000381469727,filtered-train-00048-of-00082.parquet,476
1549,pl_01549_filtered-train-00048-of-00082_r481.wav,"150,000 metric tons. The launch of the OKAM I think we should all heal it. We should all heal it. They invested to come out with a very good product of oil palm seedlings. As you know one of the problems that we are facing in the",13.920000076293945,0.904699981212616,-23.110000610351562,filtered-train-00048-of-00082.parquet,481
1550,pl_01550_filtered-train-00048-of-00082_r486.wav,this is the AM news let's get into the details after seven long years and countless hours of enduring traffic congestion at Flower Port relief has finally arrived president AA the commission The Flower Port interchange,12.239999771118164,0.945900022983551,-25.709999084472656,filtered-train-00048-of-00082.parquet,486
